room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
12092906,1440,64823625,Shared room,,Houston,,FOURTH WARD,45,5.0,3,1.0,,65.0,,Blocks from midtown.,2017-07-13 20:03:20.704879,29.755277,-95.37605,0101000020E61000004BEA043411D857C0C66B5ED559C13D40
19748555,1440,97499720,Shared room,,Houston,,MIDTOWN,0,0.0,3,1.0,,75.0,,Modern mid rise in the heart of midtown,2017-07-13 20:03:20.702505,29.747439,-95.37853,0101000020E610000083A3E4D539D857C044C18C2958BF3D40
4130157,1440,21427018,Shared room,,Houston,,GREATER FIFTH WARD,2,0.0,3,1.0,,50.0,,Townhouse a mile from Downtown,2017-07-13 20:03:19.436262,29.76732,-95.341574,0101000020E61000007DCA3159DCD557C0159161156FC43D40
16974957,1440,14912416,Entire home/apt,,Houston,,MEMORIAL,0,0.0,6,3.0,,2500.0,,Super Bowl Getaway!,2017-07-13 16:31:35.708196,29.773488,-95.615715,0101000020E6100000062AE3DF67E757C034D93F4F03C63D40
16647461,1440,26914884,Entire home/apt,,Houston,,MEMORIAL,0,0.0,12,5.0,,2000.0,,Pendergraft,2017-07-13 16:31:18.521980,29.771181,-95.571972,0101000020E6100000938E72309BE457C0EC4B361E6CC53D40
16578885,1440,109268032,Entire home/apt,,Houston,,MEMORIAL,0,0.0,6,3.0,,2500.0,,SB LI HOT SPOT!! 3 Bd 2 Bath House.. Photos Coming,2017-07-13 16:31:15.388192,29.77131,-95.564568,0101000020E61000008F17D2E121E457C0E813799274C53D40
11138655,1440,48364162,Entire home/apt,,Houston,,MEYERLAND AREA,0,0.0,10,4.0,,2000.0,,Lovely home in great neighborhood,2017-07-13 16:31:08.589795,29.672113,-95.497958,0101000020E610000005323B8BDEDF57C06937FA980FAC3D40
16750082,1440,6472542,Entire home/apt,,Houston,,BRAYS OAKS,0,0.0,6,3.0,,1750.0,,Super Bowl Special,2017-07-13 16:31:04.524093,29.664845,-95.498765,0101000020E6100000EDD808C4EBDF57C0BCE82B4833AA3D40
16566325,1440,105592529,Entire home/apt,,Houston,,BRAYS OAKS,0,0.0,8,5.0,,1970.0,,Super Bowl 2017 Home in SW Houston,2017-07-13 16:31:04.518230,29.662679,-95.499234,0101000020E610000048C32973F3DF57C0F9BEB854A5A93D40
17051226,1440,114467575,Entire home/apt,,Houston,,BRAYS OAKS,0,0.0,10,3.0,,1900.0,,2-story beautiful house with game room,2017-07-13 16:31:04.515833,29.656207,-95.53889,0101000020E61000000D897B2C7DE257C00168942EFDA73D40
16898166,1440,112770749,Entire home/apt,,Houston,,MEYERLAND AREA,0,0.0,10,5.0,,7500.0,,Superbowl Luxury Home for 8-12 in perfect location,2017-07-13 16:31:02.799375,29.673139,-95.466044,0101000020E6100000CF9F36AAD3DD57C082A966D652AC3D40
16621445,1440,25554438,Entire home/apt,,Houston,,MEYERLAND AREA,0,0.0,10,4.0,,2500.0,,Superbowl Heaven!,2017-07-13 16:31:02.786402,29.674733,-95.477884,0101000020E610000007D2C5A695DE57C02F88484DBBAC3D40
16858890,1440,112315467,Entire home/apt,,Houston,,WESTBURY,0,0.0,10,3.0,,5000.0,,"Minutes from NRG, Super Bowl w/ comfort of home!",2017-07-13 16:31:02.776930,29.654731,-95.490271,0101000020E610000058CB9D9960DF57C069AD68739CA73D40
16325792,1440,106855705,Entire home/apt,,Houston,,MEYERLAND AREA,0,0.0,6,4.0,,2250.0,,Cool and comfortable party house!,2017-07-13 16:27:42.074937,29.68017,-95.466957,0101000020E6100000D9E89C9FE2DD57C067B8019F1FAE3D40
16725317,1440,36733589,Entire home/apt,,Houston,,MID WEST,0,0.0,8,2.0,,1995.0,,Superbowl Ready-High tech Town Home Galleria area,2017-07-13 16:27:39.505009,29.740577,-95.511734,0101000020E61000001590F63FC0E057C0772B4B7496BD3D40
13575489,1440,78312776,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,6,2.0,,1800.0,,WALK to NRG STADIUM SUPERBOWL ( 0.8 mi),2017-07-13 16:27:39.486199,29.685658,-95.416944,0101000020E6100000DC10E335AFDA57C0A33D5E4887AF3D40
16840592,1440,14883054,Entire home/apt,,Houston,,MEYERLAND AREA,0,0.0,10,4.0,,3000.0,,"4.5 BA, 10 mins to Super Bowl, Sport Lover's Dream",2017-07-13 16:27:37.717790,29.670056,-95.467416,0101000020E61000002368CC24EADD57C0137D3ECA88AB3D40
17016916,1440,114112946,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,7,3.0,,1880.0,,Beautiful and Convenient Modern Galleria Home,2017-07-13 16:27:35.520997,29.735985,-95.472839,0101000020E61000007E5182FE42DE57C0B858518369BC3D40
16913444,1440,96344226,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,4,2.0,,4000.0,,2017 Super Bowl near Galleria Mall!,2017-07-13 16:27:35.515617,29.760632,-95.462341,0101000020E610000065A6B4FE96DD57C0844A5CC7B8C23D40
16517149,1440,27280181,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,3,1.0,,2300.0,,Houston Galleria 1 BR,2017-07-13 16:27:34.160085,29.764355,-95.463582,0101000020E6100000EA40D653ABDD57C0B988EFC4ACC33D40
14318048,1440,35291526,Entire home/apt,,Houston,,MEYERLAND AREA,0,0.0,9,3.0,,1999.0,,Gorgeous Home Close to Reliant Stadium Super Bowl,2017-07-13 16:27:34.148377,29.680493,-95.474418,0101000020E61000008FA850DD5CDE57C02C280CCA34AE3D40
16968819,1440,66232107,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,8,2.0,,3000.0,,Ultimate Superbowl Stay,2017-07-13 16:27:31.862629,29.762127,-95.462231,0101000020E6100000A20C553195DD57C00A664CC11AC33D40
16811681,1440,25946148,Entire home/apt,,Houston,,GREATER UPTOWN,1,0.0,10,5.0,,1600.0,,Luxury House close to The Galleria,2017-07-13 16:27:31.859971,29.764422,-95.477457,0101000020E6100000C30FCEA78EDE57C0C9570229B1C33D40
16845448,1440,112162507,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,6,3.0,,2500.0,,3BR 2.5BA Townhouse near Galleria (Greater Uptown),2017-07-13 16:27:29.089405,29.746194,-95.479713,0101000020E6100000D49D279EB3DE57C0AF78EA9106BF3D40
16940244,1440,64560194,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,7,3.0,,2500.0,,3 bedrooms high-rise condo in the galleria!,2017-07-13 16:27:29.082653,29.745297,-95.463405,0101000020E610000062F3716DA8DD57C092CEC0C8CBBE3D40
17014880,1440,114085482,Entire home/apt,,Houston,,BRAEBURN,0,0.0,10,5.0,,1800.0,,Big House for SuperBowl! Sleeps 10,2017-07-13 16:27:29.070694,29.683595,-95.493479,0101000020E6100000D190F12895DF57C089B5F81400AF3D40
16577998,1440,109256617,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,10,4.0,,2300.0,,Super Bowl 2017 spacious house near Galleria,2017-07-13 16:27:29.065222,29.740855,-95.493507,0101000020E61000003656629E95DF57C0FD135CACA8BD3D40
16590398,1440,48363628,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,8,3.0,,1893.0,,Perfectly located Galleria area house with yard,2017-07-13 16:27:27.664442,29.726654,-95.471334,0101000020E61000008BDF14562ADE57C0F1811DFF05BA3D40
16570541,1440,79808101,Entire home/apt,,Houston,,MEYERLAND AREA,0,0.0,10,4.0,,7000.0,,Custom Home - Minutes To Super Bowl!!!,2017-07-13 16:27:27.658981,29.689352,-95.473256,0101000020E6100000B1A888D349DE57C0A46E675F79B03D40
16766957,1440,111299923,Entire home/apt,,Houston,,MID WEST,0,0.0,12,4.0,,2750.0,,SUPER BOWL LIVING,2017-07-13 16:27:25.875239,29.734824,-95.477839,0101000020E6100000377007EA94DE57C0DF50F86C1DBC3D40
16975990,1440,113390918,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,8,3.0,,3500.0,,Perfect super bowl townhouse!!,2017-07-13 16:27:25.867924,29.671962,-95.43263,0101000020E61000002F51BD35B0DB57C09E279EB305AC3D40
16684063,1440,1158939,Entire home/apt,,Houston,,GREATER UPTOWN,1,0.0,6,3.0,,3500.0,,Modern Galleria Home. Perfect for Super Bowl!,2017-07-13 16:27:24.204599,29.748732,-95.48777,0101000020E6100000137EA99F37DF57C0FB777DE6ACBF3D40
13346586,1440,14251999,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,6,3.0,,2500.0,,"Super Bowl 2017, NRG Area Mid-Centry Modern Home",2017-07-13 16:27:20.877500,29.669715,-95.446526,0101000020E610000014B4C9E193DC57C001A4367172AB3D40
16755659,1440,111187285,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,8,4.0,,4000.0,,Super Bowl Dream Home,2017-07-13 16:27:19.544252,29.664749,-95.449646,0101000020E6100000BE310400C7DC57C0780C8FFD2CAA3D40
16368300,1440,107198249,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,6,3.0,,2500.0,,Perfect for Super Bowl.Spacious-walking distance.,2017-07-13 16:27:19.537711,29.666865,-95.401946,0101000020E61000008330B77BB9D957C0D8D825AAB7AA3D40
16321783,1440,22574855,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,7,3.0,,2500.0,,Airy Townhouse Near Reliant Ready for Super Bowl!,2017-07-13 16:27:18.244658,29.673447,-95.431893,0101000020E6100000C4978922A4DB57C0DD96C80567AC3D40
16701080,1440,110630138,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,6,2.0,,2000.0,,Perfect 2Bedroom Location For Super Bowl,2017-07-13 16:27:18.232433,29.670537,-95.423803,0101000020E6100000973C9E961FDB57C009C21550A8AB3D40
15956422,1440,103608050,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,6,3.0,,5000.0,,HOUSE FOR RENT FOR SUPERBOWL LI!,2017-07-13 16:27:16.646112,29.687089,-95.437717,0101000020E6100000CFF9298E03DC57C0FC709010E5AF3D40
16960161,1440,7283527,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,10,4.0,,3300.0,,Perfect Super Bowl House- Walking Distance!,2017-07-13 16:27:16.639860,29.680205,-95.427596,0101000020E6100000A0F99CBB5DDB57C0609335EA21AE3D40
14125375,1440,62124097,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,6,3.0,,3500.0,,Super Bowl 2017 Houston Townhome! 2 Miles from NRG,2017-07-13 16:27:15.206040,29.676953,-95.436791,0101000020E6100000FA0B3D62F4DB57C0D9EDB3CA4CAD3D40
16814248,1440,11819994,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,6,3.0,,1950.0,,LUXURY SUPER BOWL RENTAL 1 MINUTE FROM STADIUM,2017-07-13 16:27:14.063226,29.677141,-95.436571,0101000020E610000073D87DC7F0DB57C0DEC7D11C59AD3D40
16915444,1440,95769008,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,10,4.0,,2000.0,,Beautiful Getaway for Super Bowl with Car included,2017-07-13 16:27:14.042169,29.66719,-95.459607,0101000020E6100000D0807A336ADD57C0DF37BEF6CCAA3D40
16441091,1440,107815484,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,10,3.0,,2500.0,,Modern Home Near the Med Center and NRG Stadium,2017-07-13 16:27:12.782351,29.703379,-95.410838,0101000020E61000000F7D772B4BDA57C075B169A510B43D40
16097189,1440,104926996,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,8,3.0,,2000.0,,REDUCED RATE-3/2/2 house walking distance to NRG,2017-07-13 16:27:12.704743,29.687741,-95.423636,0101000020E6100000215A2BDA1CDB57C04B1E4FCB0FB03D40
16689126,1440,109175821,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,6,3.0,,1750.0,,"**Superbowl Ready, 3BR  1.7 Miles from Stadium***",2017-07-13 16:27:12.695328,29.684091,-95.40998,0101000020E6100000E700C11C3DDA57C0E97C789620AF3D40
14968635,1440,44330683,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,4,1.0,,2000.0,,Walking Distance from NRG Stadium,2017-07-13 16:27:12.687451,29.68516,-95.423575,0101000020E6100000CE1951DA1BDB57C0018750A566AF3D40
16314141,1440,106754346,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,6,3.0,,2925.0,,Comfy home 3.8 miles from NRG Stadium/Super Bowl,2017-07-13 16:27:11.503278,29.662619,-95.449595,0101000020E61000007D5C1B2AC6DC57C04EB51666A1A93D40
16604323,1440,15211494,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,8,4.0,,3333.0,,Your SuperBowl 51 Luxury Headquarters in Houston!,2017-07-13 16:27:11.501069,29.677785,-95.45411,0101000020E610000057B2632310DD57C028B8585183AD3D40
16916705,1440,112963144,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,8,3.0,,4950.0,,Super Bowl 2017 House - 1 mile from Stadium,2017-07-13 16:27:09.818191,29.678537,-95.426688,0101000020E61000001F662FDB4EDB57C03E20D099B4AD3D40
16881566,1440,8531891,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,6,2.0,,1800.0,,Luxury Apartment for Super Bowl LI,2017-07-13 16:27:03.399715,29.683414,-95.3852,0101000020E6100000D49AE61DA7D857C0E8A04B38F4AE3D40
16394039,1440,107394060,Entire home/apt,,Houston,,AFTON OAKS / RIVER OAKS AREA,0,0.0,9,4.0,,5800.0,,Grand Afton Oaks Custom Home Near the Galleria,2017-07-13 16:27:01.802838,29.731875,-95.45392,0101000020E610000005C078060DDD57C08FC2F5285CBB3D40
16886577,1440,103767711,Entire home/apt,,Houston,,MEDICAL CENTER AREA,0,0.0,8,4.0,,10000.0,,SUPERBOWL HOUSTON HOME HAS IT ALL!,2017-07-13 16:27:01.793831,29.699103,-95.409689,0101000020E6100000FB21365838DA57C01689096AF8B23D40
15659177,1440,36672122,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,8,4.0,,2500.0,,House near NRG Stadium with Heated Pool and Spa,2017-07-13 16:27:00.440809,29.703392,-95.440014,0101000020E61000000FF27A3029DC57C09E44847F11B43D40
16663502,1440,99919851,Entire home/apt,,Houston,,AFTON OAKS / RIVER OAKS AREA,0,0.0,11,3.0,,5000.0,,Perfect for SUPER BOWL 2017!!,2017-07-13 16:26:59.103643,29.737446,-95.457896,0101000020E6100000083E062B4EDD57C0E690D442C9BC3D40
15453979,1440,99138561,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,6,2.0,,2200.0,,"Cozy, Spacious Home minutes from NRG- SUPER BOWL",2017-07-13 16:26:54.263527,29.696318,-95.446474,0101000020E6100000EA20AF0793DC57C0BB9D7DE541B23D40
16942577,1440,55155475,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,8,4.0,,8000.0,,Great Modern Home,2017-07-13 16:26:51.153623,29.699867,-95.427761,0101000020E61000004660AC6F60DB57C0B58CD47B2AB33D40
16779722,1440,111444319,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,6,2.0,,2000.0,,Spacious apartment 1 mile from NRG Stadium,2017-07-13 16:26:48.144730,29.694869,-95.420243,0101000020E6100000DE57E542E5DA57C015014EEFE2B13D40
17076694,1440,80026055,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,1,0.0,,2222.0,,"Home Southampton, Houston",2017-07-13 16:26:46.648864,29.72117,-95.405984,0101000020E6100000C1AC50A4FBD957C038DBDC989EB83D40
15248692,1440,16873292,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,4,2.0,,1900.0,,Superbowl (2 miles from NRG stadium),2017-07-13 16:26:46.637591,29.702816,-95.421473,0101000020E610000069C9E369F9DA57C0041BD7BFEBB33D40
16019498,1440,49795539,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,10,4.0,,4000.0,,New Construction Modern Home in Montrose,2017-07-13 16:26:35.881651,29.756221,-95.388774,0101000020E61000003FE257ACE1D857C0658C0FB397C13D40
16185814,1440,105692382,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,6,3.0,,2000.0,,Ideal location for Super Bowl LI in Montrose,2017-07-13 16:26:34.641107,29.744903,-95.385266,0101000020E6100000B090B932A8D857C03AB187F6B1BE3D40
16307550,1440,60448086,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,7,3.0,,6000.0,,Contemporary townhome minutes from the Super Bowl!,2017-07-13 16:26:30.738453,29.741558,-95.389042,0101000020E61000004FB16A10E6D857C05116BEBED6BD3D40
14683289,1440,91291695,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,3,1.0,,2800.0,,Super Bowl Ready,2017-07-13 16:26:21.058680,29.669744,-95.422137,0101000020E61000009F5BE84A04DB57C036B1C05774AB3D40
16504358,1440,36388309,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,8,3.0,,2999.0,,"3-bed renovated home, 20-min walk to NRG Stadium",2017-07-13 16:26:19.578582,29.691256,-95.421608,0101000020E6100000D9EE1EA0FBDA57C0ED293927F6B03D40
16621228,1440,10105987,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,6,3.0,,2000.0,,Gated community walking distance to NRG Stadium,2017-07-13 16:26:19.573455,29.668549,-95.422595,0101000020E6100000001DE6CB0BDB57C004C6FA0626AB3D40
16954580,1440,113387736,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,3,1.0,,3000.0,,Spacious One Bedroom/Study,2017-07-13 16:26:19.571402,29.681144,-95.414512,0101000020E61000002CF3565D87DA57C0DBDD03745FAE3D40
16588627,1440,109391914,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,4,3.0,,4000.0,,Superbowl 2017 (Walking Distance),2017-07-13 16:26:19.566350,29.670767,-95.42228,0101000020E61000005070B1A206DB57C06D3CD862B7AB3D40
16647688,1440,110029226,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,6,3.0,,2500.0,,Walk to SUPER BOWL! 3bed/3.5 Bath,2017-07-13 16:26:18.192348,29.674918,-95.423877,0101000020E6100000B421FFCC20DB57C0537B116DC7AC3D40
15418843,1440,98803701,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,5,2.0,,2500.0,,Cozy 2 bedroom - 2 miles from NRG,2017-07-13 16:26:18.186381,29.700604,-95.423633,0101000020E6100000682096CD1CDB57C06072A3C85AB33D40
16725384,1440,22026729,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,0,0.0,8,4.0,,2800.0,,Super Bowl Ready Family Home in West U,2017-07-13 16:26:18.177396,29.725569,-95.440133,0101000020E6100000FC389A232BDC57C0CEFDD5E3BEB93D40
16795224,1440,53467099,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,6,2.0,,1800.0,,NRG AREA,2017-07-13 16:26:16.796952,29.685091,-95.42314,0101000020E61000004968CBB914DB57C0B0C8AF1F62AF3D40
16320965,1440,101658642,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,10,5.0,,5500.0,,3620 sqft. home less than 2 mi from NRG Stadium,2017-07-13 16:26:16.771765,29.693429,-95.430994,0101000020E61000006CB1DB6795DB57C015191D9084B13D40
16754223,1440,110967649,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,16,3.0,,1995.0,,minutes away from NRG/ SUPER BOWL,2017-07-13 16:26:16.769158,29.698009,-95.379242,0101000020E610000042D13C8045D857C04C50C3B7B0B23D40
16505608,1440,108257383,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,7,3.0,,5000.0,,Super Bowl Upscale Home only 1.5 miles from NRG!,2017-07-13 16:26:15.322362,29.697341,-95.426879,0101000020E610000059164CFC51DB57C0F22895F084B23D40
16585757,1440,40543155,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,8,2.0,,1800.0,,"Gorgeous Superbowl condo, walking distance",2017-07-13 16:26:15.317665,29.688859,-95.393437,0101000020E6100000540262122ED957C0268E3C1059B03D40
16554992,1440,108072621,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,10,5.0,,3595.0,,Super bowl Central- Walking Distance to Big Game,2017-07-13 16:26:15.314838,29.694712,-95.437552,0101000020E610000029931ADA00DC57C0852348A5D8B13D40
16449322,1440,107896094,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,6,2.0,,3000.0,,3 beds 3.5 baths 1.0 mile from NRG,2017-07-13 16:26:15.312617,29.67084,-95.422303,0101000020E61000002C80290307DB57C040D9942BBCAB3D40
14031900,1440,14731919,Entire home/apt,,Houston,,MACGREGOR,0,0.0,8,2.0,,2000.0,,Medical Center Townhouse- 8 minutes to NRG Stadium,2017-07-13 16:26:13.392766,29.710134,-95.380048,0101000020E610000041BAD8B452D857C015C78157CBB53D40
16946803,1440,113289628,Entire home/apt,,Houston,,AFTON OAKS / RIVER OAKS AREA,0,0.0,6,2.0,,3950.0,,Fabulous Super Bowl House,2017-07-13 16:26:11.694924,29.741597,-95.449046,0101000020E610000093196F2BBDDC57C0CCCF0D4DD9BD3D40
11908480,1440,63526996,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,5,2.0,,2500.0,,2 Bdrm/2 Bath Townhouse Available for Superbowl LI,2017-07-13 16:26:11.686742,29.663202,-95.43804,0101000020E6100000C095ECD808DC57C04CA4349BC7A93D40
16898916,1440,16423881,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,6,2.0,,1800.0,,Super bowl 2017 Oasis,2017-07-13 16:26:11.684610,29.674177,-95.417885,0101000020E61000004B1FBAA0BEDA57C024B726DD96AC3D40
14799413,1440,92430320,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,10,3.0,,1726.0,,Patio Home luxury for Super Bowl,2017-07-13 16:26:11.681328,29.675358,-95.438453,0101000020E610000051F52B9D0FDC57C08B170B43E4AC3D40
16456667,1440,50646743,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,6,2.0,,2500.0,,Great townhouse for Super Bowl 2017,2017-07-13 16:26:11.672536,29.697236,-95.391572,0101000020E6100000E08101840FD957C00798F90E7EB23D40
16886375,1440,93377713,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,8,3.0,,3000.0,,NRG Stadium Super Bowl Tri-Story,2017-07-13 16:26:11.668359,29.676311,-95.433884,0101000020E61000007E9065C1C4DB57C0D0ECBAB722AD3D40
17041845,1440,17004240,Entire home/apt,,Houston,,FOURTH WARD,0,0.0,7,2.0,,1750.0,,Texan 3BR3BA Townhouse in Midtown!,2017-07-13 16:26:10.333649,29.751286,-95.383252,0101000020E61000001A88653387D857C052F17F4754C03D40
16085074,1440,66008622,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,7,3.0,,2500.0,,Gated Comm in Walking Distance to SB 2017!,2017-07-13 16:26:10.326789,29.670284,-95.432336,0101000020E61000008B389D64ABDB57C0350873BB97AB3D40
16331837,1440,15817731,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,6,3.0,,2000.0,,Short walk to Reliant Stadium/Metro Rail,2017-07-13 16:26:10.315425,29.682521,-95.396577,0101000020E610000021567F8461D957C04ED53DB2B9AE3D40
16797538,1440,74881810,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,8,3.0,,3499.0,,Superbowl LI,2017-07-13 16:26:10.308151,29.666247,-95.400454,0101000020E61000005A63D009A1D957C0E00ED4298FAA3D40
17075852,1440,114560070,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,8,3.0,,1850.0,,Private apartment 3 bedrooms- Med center/NRG stad,2017-07-13 16:26:09.078881,29.675668,-95.424937,0101000020E61000001077F52A32DB57C028F4FA93F8AC3D40
16676108,1440,110343757,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,6,2.0,,3500.0,,Medical Centet Apartment near NRG,2017-07-13 16:26:09.076369,29.683959,-95.396065,0101000020E6100000C685032159D957C00CCEE0EF17AF3D40
14536516,1440,44463396,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,6,3.0,,4000.0,,Rice Village / Upper Kirby Townhouse,2017-07-13 16:26:09.063791,29.729632,-95.416412,0101000020E61000005D6A847EA6DA57C0751DAA29C9BA3D40
16142770,1440,105333110,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,8,2.0,,2800.0,,"3 Bedroom, 1/2 mile walk to stadium",2017-07-13 16:26:09.061206,29.692497,-95.420438,0101000020E6100000B9FFC874E8DA57C0FF93BF7B47B13D40
16113549,1440,105067385,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,10,4.0,,2500.0,,Super Bowl House 2 miles from NRG Stadium/Rail!,2017-07-13 16:26:09.042440,29.678519,-95.444018,0101000020E6100000763579CA6ADC57C0F2B6D26BB3AD3D40
17095556,1440,114715778,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,4,1.0,,2000.0,,SHORT WALK TO SUPER BOWL LI,2017-07-13 16:26:07.018715,29.685404,-95.396599,0101000020E610000015A8C5E061D957C02E8CF4A276AF3D40
14774117,1440,55113969,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,10,4.0,,4000.0,,Resort-like Tuscan Villa Near Rice University,2017-07-13 16:26:06.095268,29.714596,-95.413622,0101000020E6100000FEB968C878DA57C038DA71C3EFB63D40
16689073,1440,110498168,Entire home/apt,,Houston,,MACGREGOR,0,0.0,10,3.0,,5500.0,,Superbowl Weekend Luxurious Posh Townhome,2017-07-13 16:26:06.087472,29.712366,-95.37336,0101000020E61000009D685721E5D757C047C8409E5DB63D40
11298214,1440,59043952,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,6,3.0,,2500.0,,Linkview,2017-07-13 16:26:06.080836,29.689804,-95.445986,0101000020E6100000541EDD088BDC57C065A6B4FE96B03D40
16898051,1440,112737525,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,6,3.0,,2300.0,,"Town home near NRG stadium, ideal for Superbowl.",2017-07-13 16:26:05.195194,29.666258,-95.433461,0101000020E6100000DAC534D3BDDB57C0C8B260E28FAA3D40
16793290,1440,111611778,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,12,4.0,,1750.0,,Perfect Superbowl house!,2017-07-13 16:26:05.187851,29.684084,-95.437952,0101000020E6100000F04DD36707DC57C084B7072120AF3D40
16813424,1440,111830113,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,10,2.0,,1550.0,,Superbowl Rental!  2 blks from NRG!,2017-07-13 16:26:04.312295,29.683822,-95.421041,0101000020E61000009C51F355F2DA57C00A4966F50EAF3D40
16174895,1440,105596580,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,6,3.0,,1950.0,,Super Bowl Home- safe neighborhood by NRG Stadium,2017-07-13 16:26:04.306880,29.684871,-95.431437,0101000020E61000003352EFA99CDB57C094FAB2B453AF3D40
16497565,1440,98971854,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,3,1.0,,2500.0,,SuperBowl 51 Apartment,2017-07-13 16:26:04.288620,29.683141,-95.385546,0101000020E6100000A24621C9ACD857C0868E1D54E2AE3D40
16912742,1440,112921830,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,6,3.0,,1900.0,,Beautiful home less than a mile from NRG stadium,2017-07-13 16:26:02.555841,29.676427,-95.436756,0101000020E61000003C1570CFF3DB57C0A321E3512AAD3D40
